id,name,state_id/id,municipio_id/id,ciudad_id/id
cfd_mx.res_country_state_cp_5215805408,52158,MEX,054,08
cfd_mx.res_country_state_cp_5215905408,52159,MEX,054,08
cfd_mx.res_country_state_cp_5216005408,52160,MEX,054,08
cfd_mx.res_country_state_cp_5216105408,52161,MEX,054,08
cfd_mx.res_country_state_cp_52162,52162,MEX,,
cfd_mx.res_country_state_cp_5216305408,52163,MEX,054,08
cfd_mx.res_country_state_cp_5216405408,52164,MEX,054,08
cfd_mx.res_country_state_cp_5216505408,52165,MEX,054,08
cfd_mx.res_country_state_cp_5216605408,52166,MEX,054,08
cfd_mx.res_country_state_cp_5216705408,52167,MEX,054,08
cfd_mx.res_country_state_cp_5216805408,52168,MEX,054,08
cfd_mx.res_country_state_cp_5216905408,52169,MEX,054,08
cfd_mx.res_country_state_cp_5217005408,52170,MEX,054,08
cfd_mx.res_country_state_cp_52171,52171,MEX,,
cfd_mx.res_country_state_cp_5217205408,52172,MEX,054,08
cfd_mx.res_country_state_cp_52173,52173,MEX,,
cfd_mx.res_country_state_cp_52174,52174,MEX,,
cfd_mx.res_country_state_cp_5217505408,52175,MEX,054,08
cfd_mx.res_country_state_cp_5217605408,52176,MEX,054,08
cfd_mx.res_country_state_cp_5217705408,52177,MEX,054,08
cfd_mx.res_country_state_cp_5217805408,52178,MEX,054,08
cfd_mx.res_country_state_cp_5217905408,52179,MEX,054,08
cfd_mx.res_country_state_cp_52180055,52180,MEX,055,
cfd_mx.res_country_state_cp_52181,52181,MEX,,
cfd_mx.res_country_state_cp_52182055,52182,MEX,055,
cfd_mx.res_country_state_cp_52183055,52183,MEX,055,
cfd_mx.res_country_state_cp_52184055,52184,MEX,055,
cfd_mx.res_country_state_cp_52185055,52185,MEX,055,
cfd_mx.res_country_state_cp_52186055,52186,MEX,055,
cfd_mx.res_country_state_cp_52187055,52187,MEX,055,
cfd_mx.res_country_state_cp_52188,52188,MEX,,
cfd_mx.res_country_state_cp_52189055,52189,MEX,055,
cfd_mx.res_country_state_cp_52190,52190,MEX,,
cfd_mx.res_country_state_cp_52191,52191,MEX,,
cfd_mx.res_country_state_cp_52192,52192,MEX,,
cfd_mx.res_country_state_cp_52193,52193,MEX,,
cfd_mx.res_country_state_cp_52194,52194,MEX,,
cfd_mx.res_country_state_cp_52195,52195,MEX,,
cfd_mx.res_country_state_cp_52196,52196,MEX,,
cfd_mx.res_country_state_cp_52197,52197,MEX,,
cfd_mx.res_country_state_cp_52198,52198,MEX,,
cfd_mx.res_country_state_cp_52199,52199,MEX,,
cfd_mx.res_country_state_cp_52200018,52200,MEX,018,
cfd_mx.res_country_state_cp_52201,52201,MEX,,
cfd_mx.res_country_state_cp_52202,52202,MEX,,
cfd_mx.res_country_state_cp_52203018,52203,MEX,018,
cfd_mx.res_country_state_cp_52204018,52204,MEX,018,
cfd_mx.res_country_state_cp_52205018,52205,MEX,018,
cfd_mx.res_country_state_cp_52206,52206,MEX,,
cfd_mx.res_country_state_cp_52207,52207,MEX,,
cfd_mx.res_country_state_cp_52208,52208,MEX,,
cfd_mx.res_country_state_cp_52209,52209,MEX,,
cfd_mx.res_country_state_cp_52210018,52210,MEX,018,
cfd_mx.res_country_state_cp_52211,52211,MEX,,
cfd_mx.res_country_state_cp_52212,52212,MEX,,
cfd_mx.res_country_state_cp_52213018,52213,MEX,018,
cfd_mx.res_country_state_cp_52214018,52214,MEX,018,
cfd_mx.res_country_state_cp_52215018,52215,MEX,018,
cfd_mx.res_country_state_cp_52216,52216,MEX,,
cfd_mx.res_country_state_cp_52217,52217,MEX,,
cfd_mx.res_country_state_cp_52218,52218,MEX,,
cfd_mx.res_country_state_cp_52219,52219,MEX,,
cfd_mx.res_country_state_cp_52220018,52220,MEX,018,
cfd_mx.res_country_state_cp_52221,52221,MEX,,
cfd_mx.res_country_state_cp_52222,52222,MEX,,
cfd_mx.res_country_state_cp_52223018,52223,MEX,018,
cfd_mx.res_country_state_cp_52224018,52224,MEX,018,
cfd_mx.res_country_state_cp_52225018,52225,MEX,018,
cfd_mx.res_country_state_cp_52226018,52226,MEX,018,
cfd_mx.res_country_state_cp_52227018,52227,MEX,018,
cfd_mx.res_country_state_cp_52228018,52228,MEX,018,
cfd_mx.res_country_state_cp_52229,52229,MEX,,
cfd_mx.res_country_state_cp_52230018,52230,MEX,018,
cfd_mx.res_country_state_cp_52231,52231,MEX,,
cfd_mx.res_country_state_cp_52232,52232,MEX,,
cfd_mx.res_country_state_cp_52233018,52233,MEX,018,
cfd_mx.res_country_state_cp_52234018,52234,MEX,018,
cfd_mx.res_country_state_cp_52235018,52235,MEX,018,
cfd_mx.res_country_state_cp_52236018,52236,MEX,018,
cfd_mx.res_country_state_cp_52237,52237,MEX,,
cfd_mx.res_country_state_cp_52238,52238,MEX,,
cfd_mx.res_country_state_cp_52239,52239,MEX,,
cfd_mx.res_country_state_cp_52240027,52240,MEX,027,
cfd_mx.res_country_state_cp_52241,52241,MEX,,
cfd_mx.res_country_state_cp_52242,52242,MEX,,
cfd_mx.res_country_state_cp_52243027,52243,MEX,027,
cfd_mx.res_country_state_cp_52244027,52244,MEX,027,
cfd_mx.res_country_state_cp_52245,52245,MEX,,
cfd_mx.res_country_state_cp_52246,52246,MEX,,
cfd_mx.res_country_state_cp_52247,52247,MEX,,
cfd_mx.res_country_state_cp_52248,52248,MEX,,
cfd_mx.res_country_state_cp_52249,52249,MEX,,
