id,name,state_id/id,municipio_id/id,ciudad_id/id
cfd_mx.res_country_state_cp_77137,77137,ROO,,
cfd_mx.res_country_state_cp_77138,77138,ROO,,
cfd_mx.res_country_state_cp_77139,77139,ROO,,
cfd_mx.res_country_state_cp_77140002,77140,ROO,002,
cfd_mx.res_country_state_cp_77141,77141,ROO,,
cfd_mx.res_country_state_cp_77142,77142,ROO,,
cfd_mx.res_country_state_cp_77143,77143,ROO,,
cfd_mx.res_country_state_cp_77144002,77144,ROO,002,
cfd_mx.res_country_state_cp_77145002,77145,ROO,002,
cfd_mx.res_country_state_cp_77146002,77146,ROO,002,
cfd_mx.res_country_state_cp_77147002,77147,ROO,002,
cfd_mx.res_country_state_cp_77148002,77148,ROO,002,
cfd_mx.res_country_state_cp_77149,77149,ROO,,
cfd_mx.res_country_state_cp_77150002,77150,ROO,002,
cfd_mx.res_country_state_cp_77151,77151,ROO,,
cfd_mx.res_country_state_cp_77152,77152,ROO,,
cfd_mx.res_country_state_cp_77153,77153,ROO,,
cfd_mx.res_country_state_cp_77154,77154,ROO,,
cfd_mx.res_country_state_cp_77155,77155,ROO,,
cfd_mx.res_country_state_cp_77156002,77156,ROO,002,
cfd_mx.res_country_state_cp_77157,77157,ROO,,
cfd_mx.res_country_state_cp_77158002,77158,ROO,002,
cfd_mx.res_country_state_cp_77159,77159,ROO,,
cfd_mx.res_country_state_cp_77160002,77160,ROO,002,
cfd_mx.res_country_state_cp_77161,77161,ROO,,
cfd_mx.res_country_state_cp_77162,77162,ROO,,
cfd_mx.res_country_state_cp_77163002,77163,ROO,002,
cfd_mx.res_country_state_cp_77164,77164,ROO,,
cfd_mx.res_country_state_cp_77165,77165,ROO,,
cfd_mx.res_country_state_cp_77166,77166,ROO,,
cfd_mx.res_country_state_cp_77167,77167,ROO,,
cfd_mx.res_country_state_cp_77168,77168,ROO,,
cfd_mx.res_country_state_cp_77169002,77169,ROO,002,
cfd_mx.res_country_state_cp_77170002,77170,ROO,002,
cfd_mx.res_country_state_cp_77171,77171,ROO,,
cfd_mx.res_country_state_cp_77172,77172,ROO,,
cfd_mx.res_country_state_cp_77173,77173,ROO,,
cfd_mx.res_country_state_cp_77174002,77174,ROO,002,
cfd_mx.res_country_state_cp_77175002,77175,ROO,002,
cfd_mx.res_country_state_cp_77176002,77176,ROO,002,
cfd_mx.res_country_state_cp_77177002,77177,ROO,002,
cfd_mx.res_country_state_cp_77178002,77178,ROO,002,
cfd_mx.res_country_state_cp_77179,77179,ROO,,
cfd_mx.res_country_state_cp_77180002,77180,ROO,002,
cfd_mx.res_country_state_cp_77181,77181,ROO,,
cfd_mx.res_country_state_cp_77182,77182,ROO,,
cfd_mx.res_country_state_cp_77183,77183,ROO,,
cfd_mx.res_country_state_cp_77184,77184,ROO,,
cfd_mx.res_country_state_cp_77185002,77185,ROO,002,
cfd_mx.res_country_state_cp_77186,77186,ROO,,
cfd_mx.res_country_state_cp_77187,77187,ROO,,
cfd_mx.res_country_state_cp_77188002,77188,ROO,002,
cfd_mx.res_country_state_cp_77189002,77189,ROO,002,
cfd_mx.res_country_state_cp_77190002,77190,ROO,002,
cfd_mx.res_country_state_cp_77191,77191,ROO,,
cfd_mx.res_country_state_cp_77192002,77192,ROO,002,
cfd_mx.res_country_state_cp_77193,77193,ROO,,
cfd_mx.res_country_state_cp_77194,77194,ROO,,
cfd_mx.res_country_state_cp_77195,77195,ROO,,
cfd_mx.res_country_state_cp_77196002,77196,ROO,002,
cfd_mx.res_country_state_cp_77197002,77197,ROO,002,
cfd_mx.res_country_state_cp_77198002,77198,ROO,002,
cfd_mx.res_country_state_cp_77199,77199,ROO,,
cfd_mx.res_country_state_cp_7720000203,77200,ROO,002,03
cfd_mx.res_country_state_cp_77201,77201,ROO,,
cfd_mx.res_country_state_cp_77202,77202,ROO,,
cfd_mx.res_country_state_cp_77203,77203,ROO,,
cfd_mx.res_country_state_cp_77204,77204,ROO,,
cfd_mx.res_country_state_cp_77205,77205,ROO,,
cfd_mx.res_country_state_cp_77206,77206,ROO,,
cfd_mx.res_country_state_cp_77207,77207,ROO,,
cfd_mx.res_country_state_cp_77208,77208,ROO,,
cfd_mx.res_country_state_cp_77209,77209,ROO,,
cfd_mx.res_country_state_cp_7721000203,77210,ROO,002,03
cfd_mx.res_country_state_cp_77211,77211,ROO,,
cfd_mx.res_country_state_cp_77212,77212,ROO,,
cfd_mx.res_country_state_cp_77213,77213,ROO,,
cfd_mx.res_country_state_cp_7721400203,77214,ROO,002,03
cfd_mx.res_country_state_cp_7721500203,77215,ROO,002,03
cfd_mx.res_country_state_cp_7721600203,77216,ROO,002,03
cfd_mx.res_country_state_cp_7721700203,77217,ROO,002,03
cfd_mx.res_country_state_cp_77218,77218,ROO,,
cfd_mx.res_country_state_cp_77219,77219,ROO,,
cfd_mx.res_country_state_cp_7722000203,77220,ROO,002,03
cfd_mx.res_country_state_cp_77221,77221,ROO,,
cfd_mx.res_country_state_cp_77222,77222,ROO,,
cfd_mx.res_country_state_cp_77223,77223,ROO,,
cfd_mx.res_country_state_cp_77224,77224,ROO,,
cfd_mx.res_country_state_cp_77225,77225,ROO,,
cfd_mx.res_country_state_cp_77226,77226,ROO,,
cfd_mx.res_country_state_cp_77227,77227,ROO,,
cfd_mx.res_country_state_cp_77228,77228,ROO,,
cfd_mx.res_country_state_cp_7722900203,77229,ROO,002,03
cfd_mx.res_country_state_cp_7723000203,77230,ROO,002,03
cfd_mx.res_country_state_cp_77231,77231,ROO,,
cfd_mx.res_country_state_cp_77232,77232,ROO,,
cfd_mx.res_country_state_cp_77233,77233,ROO,,
cfd_mx.res_country_state_cp_77234,77234,ROO,,
cfd_mx.res_country_state_cp_77235,77235,ROO,,
cfd_mx.res_country_state_cp_77236,77236,ROO,,
cfd_mx.res_country_state_cp_77237,77237,ROO,,
cfd_mx.res_country_state_cp_7723800203,77238,ROO,002,03
cfd_mx.res_country_state_cp_7723900203,77239,ROO,002,03
cfd_mx.res_country_state_cp_7724000203,77240,ROO,002,03
cfd_mx.res_country_state_cp_77241,77241,ROO,,
cfd_mx.res_country_state_cp_77242,77242,ROO,,
cfd_mx.res_country_state_cp_77243,77243,ROO,,
cfd_mx.res_country_state_cp_77244,77244,ROO,,
cfd_mx.res_country_state_cp_77245,77245,ROO,,
cfd_mx.res_country_state_cp_77246,77246,ROO,,
cfd_mx.res_country_state_cp_77247,77247,ROO,,
cfd_mx.res_country_state_cp_77248,77248,ROO,,
cfd_mx.res_country_state_cp_7724900203,77249,ROO,002,03
cfd_mx.res_country_state_cp_7725000203,77250,ROO,002,03
cfd_mx.res_country_state_cp_77251,77251,ROO,,
cfd_mx.res_country_state_cp_77252,77252,ROO,,
cfd_mx.res_country_state_cp_77253,77253,ROO,,
cfd_mx.res_country_state_cp_77254,77254,ROO,,
cfd_mx.res_country_state_cp_77255,77255,ROO,,
cfd_mx.res_country_state_cp_77256,77256,ROO,,
cfd_mx.res_country_state_cp_77257,77257,ROO,,
cfd_mx.res_country_state_cp_77258,77258,ROO,,
cfd_mx.res_country_state_cp_7725900203,77259,ROO,002,03
cfd_mx.res_country_state_cp_77260,77260,ROO,,
cfd_mx.res_country_state_cp_77261,77261,ROO,,
cfd_mx.res_country_state_cp_77262,77262,ROO,,
cfd_mx.res_country_state_cp_77263,77263,ROO,,
cfd_mx.res_country_state_cp_77264,77264,ROO,,
cfd_mx.res_country_state_cp_77265,77265,ROO,,
cfd_mx.res_country_state_cp_77266,77266,ROO,,
cfd_mx.res_country_state_cp_77267,77267,ROO,,
cfd_mx.res_country_state_cp_77268,77268,ROO,,
cfd_mx.res_country_state_cp_77269,77269,ROO,,
cfd_mx.res_country_state_cp_77270,77270,ROO,,
cfd_mx.res_country_state_cp_77271,77271,ROO,,
cfd_mx.res_country_state_cp_77272,77272,ROO,,
cfd_mx.res_country_state_cp_77273,77273,ROO,,
cfd_mx.res_country_state_cp_77274,77274,ROO,,
cfd_mx.res_country_state_cp_77275,77275,ROO,,
cfd_mx.res_country_state_cp_77276,77276,ROO,,
cfd_mx.res_country_state_cp_77277,77277,ROO,,
cfd_mx.res_country_state_cp_77278,77278,ROO,,
cfd_mx.res_country_state_cp_77279,77279,ROO,,
cfd_mx.res_country_state_cp_77280,77280,ROO,,
cfd_mx.res_country_state_cp_77281,77281,ROO,,
cfd_mx.res_country_state_cp_77282,77282,ROO,,
cfd_mx.res_country_state_cp_77283,77283,ROO,,
cfd_mx.res_country_state_cp_77284,77284,ROO,,
cfd_mx.res_country_state_cp_77285,77285,ROO,,
cfd_mx.res_country_state_cp_77286,77286,ROO,,
cfd_mx.res_country_state_cp_77287,77287,ROO,,
cfd_mx.res_country_state_cp_77288,77288,ROO,,
cfd_mx.res_country_state_cp_77289,77289,ROO,,
cfd_mx.res_country_state_cp_77290,77290,ROO,,
cfd_mx.res_country_state_cp_77291,77291,ROO,,
cfd_mx.res_country_state_cp_77292,77292,ROO,,
cfd_mx.res_country_state_cp_77293,77293,ROO,,
cfd_mx.res_country_state_cp_77294,77294,ROO,,
cfd_mx.res_country_state_cp_77295,77295,ROO,,
cfd_mx.res_country_state_cp_77296,77296,ROO,,
cfd_mx.res_country_state_cp_77297,77297,ROO,,
cfd_mx.res_country_state_cp_77298,77298,ROO,,
cfd_mx.res_country_state_cp_77299,77299,ROO,,
cfd_mx.res_country_state_cp_7730000706,77300,ROO,007,06
cfd_mx.res_country_state_cp_77301,77301,ROO,,
cfd_mx.res_country_state_cp_7730200706,77302,ROO,007,06
cfd_mx.res_country_state_cp_7730300706,77303,ROO,007,06
cfd_mx.res_country_state_cp_7730400706,77304,ROO,007,06
cfd_mx.res_country_state_cp_7730500706,77305,ROO,007,06
cfd_mx.res_country_state_cp_7730600706,77306,ROO,007,06
cfd_mx.res_country_state_cp_7730700706,77307,ROO,007,06
cfd_mx.res_country_state_cp_77308,77308,ROO,,
cfd_mx.res_country_state_cp_77309,77309,ROO,,
cfd_mx.res_country_state_cp_77310007,77310,ROO,007,
cfd_mx.res_country_state_cp_77311,77311,ROO,,
cfd_mx.res_country_state_cp_77312,77312,ROO,,
cfd_mx.res_country_state_cp_77313,77313,ROO,,
cfd_mx.res_country_state_cp_77314,77314,ROO,,
cfd_mx.res_country_state_cp_77315,77315,ROO,,
cfd_mx.res_country_state_cp_77316,77316,ROO,,
cfd_mx.res_country_state_cp_77317,77317,ROO,,
cfd_mx.res_country_state_cp_77318,77318,ROO,,
cfd_mx.res_country_state_cp_77319,77319,ROO,,
cfd_mx.res_country_state_cp_77320007,77320,ROO,007,
cfd_mx.res_country_state_cp_77321,77321,ROO,,
cfd_mx.res_country_state_cp_77322,77322,ROO,,
cfd_mx.res_country_state_cp_77323,77323,ROO,,
cfd_mx.res_country_state_cp_77324,77324,ROO,,
cfd_mx.res_country_state_cp_77325,77325,ROO,,
cfd_mx.res_country_state_cp_77326007,77326,ROO,007,
cfd_mx.res_country_state_cp_77327,77327,ROO,,
cfd_mx.res_country_state_cp_77328,77328,ROO,,
cfd_mx.res_country_state_cp_77329,77329,ROO,,
cfd_mx.res_country_state_cp_77330007,77330,ROO,007,
cfd_mx.res_country_state_cp_77331,77331,ROO,,
cfd_mx.res_country_state_cp_77332,77332,ROO,,
cfd_mx.res_country_state_cp_77333007,77333,ROO,007,
cfd_mx.res_country_state_cp_77334,77334,ROO,,
cfd_mx.res_country_state_cp_77335,77335,ROO,,
cfd_mx.res_country_state_cp_77336,77336,ROO,,
cfd_mx.res_country_state_cp_77337,77337,ROO,,
cfd_mx.res_country_state_cp_77338,77338,ROO,,
cfd_mx.res_country_state_cp_77339,77339,ROO,,
cfd_mx.res_country_state_cp_77340,77340,ROO,,
cfd_mx.res_country_state_cp_77341,77341,ROO,,
cfd_mx.res_country_state_cp_77342,77342,ROO,,
cfd_mx.res_country_state_cp_77343,77343,ROO,,
cfd_mx.res_country_state_cp_77344,77344,ROO,,
cfd_mx.res_country_state_cp_77345,77345,ROO,,
cfd_mx.res_country_state_cp_77346,77346,ROO,,
cfd_mx.res_country_state_cp_77347,77347,ROO,,
cfd_mx.res_country_state_cp_77348,77348,ROO,,
cfd_mx.res_country_state_cp_77349,77349,ROO,,
cfd_mx.res_country_state_cp_77350007,77350,ROO,007,
cfd_mx.res_country_state_cp_77351,77351,ROO,,
cfd_mx.res_country_state_cp_77352,77352,ROO,,
cfd_mx.res_country_state_cp_77353,77353,ROO,,
cfd_mx.res_country_state_cp_77354,77354,ROO,,
cfd_mx.res_country_state_cp_77355007,77355,ROO,007,
cfd_mx.res_country_state_cp_77356,77356,ROO,,
cfd_mx.res_country_state_cp_77357,77357,ROO,,
cfd_mx.res_country_state_cp_77358,77358,ROO,,
cfd_mx.res_country_state_cp_77359,77359,ROO,,
cfd_mx.res_country_state_cp_77360007,77360,ROO,007,
cfd_mx.res_country_state_cp_77361,77361,ROO,,
cfd_mx.res_country_state_cp_77362,77362,ROO,,
cfd_mx.res_country_state_cp_77363,77363,ROO,,
cfd_mx.res_country_state_cp_77364,77364,ROO,,
cfd_mx.res_country_state_cp_77365007,77365,ROO,007,
cfd_mx.res_country_state_cp_77366007,77366,ROO,007,
cfd_mx.res_country_state_cp_77367007,77367,ROO,007,
cfd_mx.res_country_state_cp_77368007,77368,ROO,007,
cfd_mx.res_country_state_cp_77369007,77369,ROO,007,
cfd_mx.res_country_state_cp_77370007,77370,ROO,007,
cfd_mx.res_country_state_cp_77371,77371,ROO,,
cfd_mx.res_country_state_cp_77372,77372,ROO,,
cfd_mx.res_country_state_cp_77373,77373,ROO,,
cfd_mx.res_country_state_cp_77374,77374,ROO,,
cfd_mx.res_country_state_cp_77375,77375,ROO,,
cfd_mx.res_country_state_cp_77376007,77376,ROO,007,
cfd_mx.res_country_state_cp_77377007,77377,ROO,007,
cfd_mx.res_country_state_cp_77378,77378,ROO,,
cfd_mx.res_country_state_cp_77379,77379,ROO,,
cfd_mx.res_country_state_cp_77380007,77380,ROO,007,
cfd_mx.res_country_state_cp_77381,77381,ROO,,
cfd_mx.res_country_state_cp_77382,77382,ROO,,
cfd_mx.res_country_state_cp_77383,77383,ROO,,
cfd_mx.res_country_state_cp_77384,77384,ROO,,
cfd_mx.res_country_state_cp_77385007,77385,ROO,007,
cfd_mx.res_country_state_cp_77386,77386,ROO,,
cfd_mx.res_country_state_cp_77387,77387,ROO,,
cfd_mx.res_country_state_cp_77388,77388,ROO,,
cfd_mx.res_country_state_cp_77389,77389,ROO,,
cfd_mx.res_country_state_cp_77390007,77390,ROO,007,
cfd_mx.res_country_state_cp_77391,77391,ROO,,
cfd_mx.res_country_state_cp_77392,77392,ROO,,
cfd_mx.res_country_state_cp_77393,77393,ROO,,
cfd_mx.res_country_state_cp_77394,77394,ROO,,
cfd_mx.res_country_state_cp_77395,77395,ROO,,
cfd_mx.res_country_state_cp_77396,77396,ROO,,
cfd_mx.res_country_state_cp_77397,77397,ROO,,
cfd_mx.res_country_state_cp_77398007,77398,ROO,007,
cfd_mx.res_country_state_cp_77399,77399,ROO,,
cfd_mx.res_country_state_cp_7740000307,77400,ROO,003,07
cfd_mx.res_country_state_cp_77401,77401,ROO,,
cfd_mx.res_country_state_cp_7740200307,77402,ROO,003,07
cfd_mx.res_country_state_cp_7740300307,77403,ROO,003,07
cfd_mx.res_country_state_cp_7740400307,77404,ROO,003,07
cfd_mx.res_country_state_cp_77405,77405,ROO,,
cfd_mx.res_country_state_cp_7740600307,77406,ROO,003,07
cfd_mx.res_country_state_cp_7740700307,77407,ROO,003,07
cfd_mx.res_country_state_cp_7740800307,77408,ROO,003,07
cfd_mx.res_country_state_cp_7740900307,77409,ROO,003,07
cfd_mx.res_country_state_cp_77410003,77410,ROO,003,
cfd_mx.res_country_state_cp_77411,77411,ROO,,
cfd_mx.res_country_state_cp_77412003,77412,ROO,003,
cfd_mx.res_country_state_cp_77413,77413,ROO,,
cfd_mx.res_country_state_cp_77414,77414,ROO,,
cfd_mx.res_country_state_cp_77415,77415,ROO,,
cfd_mx.res_country_state_cp_77416,77416,ROO,,
cfd_mx.res_country_state_cp_77417,77417,ROO,,
cfd_mx.res_country_state_cp_77418,77418,ROO,,
cfd_mx.res_country_state_cp_77419,77419,ROO,,
cfd_mx.res_country_state_cp_77420,77420,ROO,,
cfd_mx.res_country_state_cp_77421,77421,ROO,,
cfd_mx.res_country_state_cp_77422,77422,ROO,,
cfd_mx.res_country_state_cp_77423,77423,ROO,,
cfd_mx.res_country_state_cp_77424,77424,ROO,,
cfd_mx.res_country_state_cp_77425,77425,ROO,,
cfd_mx.res_country_state_cp_77426,77426,ROO,,
cfd_mx.res_country_state_cp_77427,77427,ROO,,
cfd_mx.res_country_state_cp_77428,77428,ROO,,
cfd_mx.res_country_state_cp_77429,77429,ROO,,
cfd_mx.res_country_state_cp_77430,77430,ROO,,
cfd_mx.res_country_state_cp_77431,77431,ROO,,
cfd_mx.res_country_state_cp_77432,77432,ROO,,
cfd_mx.res_country_state_cp_77433,77433,ROO,,
cfd_mx.res_country_state_cp_77434,77434,ROO,,
cfd_mx.res_country_state_cp_77435,77435,ROO,,
cfd_mx.res_country_state_cp_77436,77436,ROO,,
cfd_mx.res_country_state_cp_77437,77437,ROO,,
cfd_mx.res_country_state_cp_77438,77438,ROO,,
cfd_mx.res_country_state_cp_77439,77439,ROO,,
cfd_mx.res_country_state_cp_77440,77440,ROO,,
cfd_mx.res_country_state_cp_77441,77441,ROO,,
cfd_mx.res_country_state_cp_77442,77442,ROO,,
cfd_mx.res_country_state_cp_77443,77443,ROO,,
cfd_mx.res_country_state_cp_77444,77444,ROO,,
cfd_mx.res_country_state_cp_77445,77445,ROO,,
cfd_mx.res_country_state_cp_77446,77446,ROO,,
cfd_mx.res_country_state_cp_77447,77447,ROO,,
cfd_mx.res_country_state_cp_77448,77448,ROO,,
cfd_mx.res_country_state_cp_77449,77449,ROO,,
cfd_mx.res_country_state_cp_77450,77450,ROO,,
cfd_mx.res_country_state_cp_77451,77451,ROO,,
cfd_mx.res_country_state_cp_77452,77452,ROO,,
cfd_mx.res_country_state_cp_77453,77453,ROO,,
cfd_mx.res_country_state_cp_77454,77454,ROO,,
cfd_mx.res_country_state_cp_77455,77455,ROO,,
cfd_mx.res_country_state_cp_77456,77456,ROO,,
cfd_mx.res_country_state_cp_77457,77457,ROO,,
cfd_mx.res_country_state_cp_77458,77458,ROO,,
cfd_mx.res_country_state_cp_77459,77459,ROO,,
cfd_mx.res_country_state_cp_77460,77460,ROO,,
cfd_mx.res_country_state_cp_77461,77461,ROO,,
cfd_mx.res_country_state_cp_77462,77462,ROO,,
cfd_mx.res_country_state_cp_77463,77463,ROO,,
cfd_mx.res_country_state_cp_77464,77464,ROO,,
cfd_mx.res_country_state_cp_77465,77465,ROO,,
cfd_mx.res_country_state_cp_77466,77466,ROO,,
cfd_mx.res_country_state_cp_77467,77467,ROO,,
cfd_mx.res_country_state_cp_77468,77468,ROO,,
cfd_mx.res_country_state_cp_77469,77469,ROO,,
cfd_mx.res_country_state_cp_77470,77470,ROO,,
cfd_mx.res_country_state_cp_77471,77471,ROO,,
cfd_mx.res_country_state_cp_77472,77472,ROO,,
cfd_mx.res_country_state_cp_77473,77473,ROO,,
cfd_mx.res_country_state_cp_77474,77474,ROO,,
cfd_mx.res_country_state_cp_77475,77475,ROO,,
cfd_mx.res_country_state_cp_77476,77476,ROO,,
cfd_mx.res_country_state_cp_77477,77477,ROO,,
cfd_mx.res_country_state_cp_77478,77478,ROO,,
cfd_mx.res_country_state_cp_77479,77479,ROO,,
cfd_mx.res_country_state_cp_77480,77480,ROO,,
cfd_mx.res_country_state_cp_77481,77481,ROO,,
cfd_mx.res_country_state_cp_77482,77482,ROO,,
cfd_mx.res_country_state_cp_77483,77483,ROO,,
cfd_mx.res_country_state_cp_77484,77484,ROO,,
cfd_mx.res_country_state_cp_77485,77485,ROO,,
cfd_mx.res_country_state_cp_77486,77486,ROO,,
cfd_mx.res_country_state_cp_77487,77487,ROO,,
cfd_mx.res_country_state_cp_77488,77488,ROO,,
cfd_mx.res_country_state_cp_77489,77489,ROO,,
cfd_mx.res_country_state_cp_77490,77490,ROO,,
cfd_mx.res_country_state_cp_77491,77491,ROO,,
cfd_mx.res_country_state_cp_77492,77492,ROO,,
cfd_mx.res_country_state_cp_77493,77493,ROO,,
cfd_mx.res_country_state_cp_77494,77494,ROO,,
cfd_mx.res_country_state_cp_77495,77495,ROO,,
cfd_mx.res_country_state_cp_77496,77496,ROO,,
cfd_mx.res_country_state_cp_77497,77497,ROO,,
cfd_mx.res_country_state_cp_77498,77498,ROO,,
cfd_mx.res_country_state_cp_77499,77499,ROO,,
cfd_mx.res_country_state_cp_7750000501,77500,ROO,005,01
cfd_mx.res_country_state_cp_77501,77501,ROO,,
cfd_mx.res_country_state_cp_77502,77502,ROO,,
cfd_mx.res_country_state_cp_7750300501,77503,ROO,005,01
cfd_mx.res_country_state_cp_7750400501,77504,ROO,005,01
cfd_mx.res_country_state_cp_7750500501,77505,ROO,005,01
cfd_mx.res_country_state_cp_7750600501,77506,ROO,005,01
cfd_mx.res_country_state_cp_7750700501,77507,ROO,005,01
cfd_mx.res_country_state_cp_7750800501,77508,ROO,005,01
cfd_mx.res_country_state_cp_7750900501,77509,ROO,005,01
cfd_mx.res_country_state_cp_7751000501,77510,ROO,005,01
cfd_mx.res_country_state_cp_77511,77511,ROO,,
cfd_mx.res_country_state_cp_77512,77512,ROO,,
cfd_mx.res_country_state_cp_7751300501,77513,ROO,005,01
cfd_mx.res_country_state_cp_7751400501,77514,ROO,005,01
cfd_mx.res_country_state_cp_7751500501,77515,ROO,005,01
cfd_mx.res_country_state_cp_7751600501,77516,ROO,005,01
cfd_mx.res_country_state_cp_7751700501,77517,ROO,005,01
cfd_mx.res_country_state_cp_7751800501,77518,ROO,005,01
cfd_mx.res_country_state_cp_7751900501,77519,ROO,005,01
cfd_mx.res_country_state_cp_7752000501,77520,ROO,005,01
cfd_mx.res_country_state_cp_77521,77521,ROO,,
cfd_mx.res_country_state_cp_77522,77522,ROO,,
cfd_mx.res_country_state_cp_77523,77523,ROO,,
cfd_mx.res_country_state_cp_7752400501,77524,ROO,005,01
cfd_mx.res_country_state_cp_7752500501,77525,ROO,005,01
cfd_mx.res_country_state_cp_7752600501,77526,ROO,005,01
cfd_mx.res_country_state_cp_7752700501,77527,ROO,005,01
cfd_mx.res_country_state_cp_7752800501,77528,ROO,005,01
cfd_mx.res_country_state_cp_7752900501,77529,ROO,005,01
cfd_mx.res_country_state_cp_7753000501,77530,ROO,005,01
cfd_mx.res_country_state_cp_77531,77531,ROO,,
cfd_mx.res_country_state_cp_77532,77532,ROO,,
cfd_mx.res_country_state_cp_7753300501,77533,ROO,005,01
cfd_mx.res_country_state_cp_7753400501,77534,ROO,005,01
cfd_mx.res_country_state_cp_7753500501,77535,ROO,005,01
cfd_mx.res_country_state_cp_7753600501,77536,ROO,005,01
cfd_mx.res_country_state_cp_7753700501,77537,ROO,005,01
cfd_mx.res_country_state_cp_7753800501,77538,ROO,005,01
cfd_mx.res_country_state_cp_7753900501,77539,ROO,005,01
cfd_mx.res_country_state_cp_77540005,77540,ROO,005,
cfd_mx.res_country_state_cp_77541,77541,ROO,,
cfd_mx.res_country_state_cp_77542,77542,ROO,,
cfd_mx.res_country_state_cp_77543,77543,ROO,,
cfd_mx.res_country_state_cp_77544,77544,ROO,,
