id,clave,name
cfd_mx.cfd_mx_prodserv_11101706,11101706,Níquel
cfd_mx.cfd_mx_prodserv_11101708,11101708,Bismuto
cfd_mx.cfd_mx_prodserv_11101709,11101709,Antimonio
cfd_mx.cfd_mx_prodserv_11101710,11101710,Cadmio
cfd_mx.cfd_mx_prodserv_11101711,11101711,Aleación no ferrosa
cfd_mx.cfd_mx_prodserv_11101712,11101712,Aleación ferrosa
cfd_mx.cfd_mx_prodserv_11101713,11101713,Hierro
cfd_mx.cfd_mx_prodserv_11101714,11101714,Plomo
cfd_mx.cfd_mx_prodserv_11101716,11101716,Estaño
cfd_mx.cfd_mx_prodserv_11101717,11101717,Indio
cfd_mx.cfd_mx_prodserv_11101718,11101718,Paladio
cfd_mx.cfd_mx_prodserv_11101719,11101719,Zinc
cfd_mx.cfd_mx_prodserv_11101800,11101800,Metales preciosos
cfd_mx.cfd_mx_prodserv_11101801,11101801,Oro
cfd_mx.cfd_mx_prodserv_11101802,11101802,Plata
cfd_mx.cfd_mx_prodserv_11101803,11101803,Platino
cfd_mx.cfd_mx_prodserv_11101900,11101900,"Productos minerales intermedios, procesados y refinados"
cfd_mx.cfd_mx_prodserv_11101901,11101901,Concentrado de mineral de hierro
cfd_mx.cfd_mx_prodserv_11101902,11101902,Concentrado de níquel
cfd_mx.cfd_mx_prodserv_11101903,11101903,Briqueta o compacto de níquel
cfd_mx.cfd_mx_prodserv_11101904,11101904,Mate de níquel
cfd_mx.cfd_mx_prodserv_11101905,11101905,Aluminio liquido
cfd_mx.cfd_mx_prodserv_11101906,11101906,Concentrado de cobre
cfd_mx.cfd_mx_prodserv_11101907,11101907,Cátodo de cobre
cfd_mx.cfd_mx_prodserv_11101908,11101908,Sínter o perdigones de manganeso
cfd_mx.cfd_mx_prodserv_11111500,11111500,Barro y Tierra
cfd_mx.cfd_mx_prodserv_11111501,11111501,Tierra
cfd_mx.cfd_mx_prodserv_11111502,11111502,Material de relleno
cfd_mx.cfd_mx_prodserv_11111503,11111503,Capa vegetal
cfd_mx.cfd_mx_prodserv_11111504,11111504,Tierra de cristal
cfd_mx.cfd_mx_prodserv_11111505,11111505,Suelo artificial
cfd_mx.cfd_mx_prodserv_11111600,11111600,Piedra
cfd_mx.cfd_mx_prodserv_11111601,11111601,Yeso
cfd_mx.cfd_mx_prodserv_11111602,11111602,Travertino
cfd_mx.cfd_mx_prodserv_11111603,11111603,Alabastro
cfd_mx.cfd_mx_prodserv_11111604,11111604,Granito
cfd_mx.cfd_mx_prodserv_11111605,11111605,Mármol
cfd_mx.cfd_mx_prodserv_11111606,11111606,Pizarra
cfd_mx.cfd_mx_prodserv_11111607,11111607,Arenisca
cfd_mx.cfd_mx_prodserv_11111608,11111608,Caliza
cfd_mx.cfd_mx_prodserv_11111609,11111609,Basalto
cfd_mx.cfd_mx_prodserv_11111610,11111610,Piedra pómez
cfd_mx.cfd_mx_prodserv_11111611,11111611,Gravilla
cfd_mx.cfd_mx_prodserv_11111612,11111612,Caliza en polvo
cfd_mx.cfd_mx_prodserv_11111613,11111613,Wollastonita
cfd_mx.cfd_mx_prodserv_11111700,11111700,Arena
cfd_mx.cfd_mx_prodserv_11111701,11111701,Arena de sílice
cfd_mx.cfd_mx_prodserv_11111800,11111800,Arcillas
cfd_mx.cfd_mx_prodserv_11111801,11111801,Terracota
cfd_mx.cfd_mx_prodserv_11111802,11111802,Arcilla refractaria
cfd_mx.cfd_mx_prodserv_11111803,11111803,Caolín u otras arcillas caolínicas
cfd_mx.cfd_mx_prodserv_11111804,11111804,Bentonita
cfd_mx.cfd_mx_prodserv_11111805,11111805,Andalucita
cfd_mx.cfd_mx_prodserv_11111806,11111806,Mullita
cfd_mx.cfd_mx_prodserv_11111807,11111807,Chamota
cfd_mx.cfd_mx_prodserv_11111808,11111808,Arcilla común
cfd_mx.cfd_mx_prodserv_11111809,11111809,Arcilla de bola
cfd_mx.cfd_mx_prodserv_11111810,11111810,Tierra de fuller
cfd_mx.cfd_mx_prodserv_11111811,11111811,Haydita
cfd_mx.cfd_mx_prodserv_11111812,11111812,Vermiculita
cfd_mx.cfd_mx_prodserv_11121500,11121500,Savia
cfd_mx.cfd_mx_prodserv_11121502,11121502,Resina
cfd_mx.cfd_mx_prodserv_11121503,11121503,Laca
cfd_mx.cfd_mx_prodserv_11121600,11121600,Madera
cfd_mx.cfd_mx_prodserv_11121603,11121603,Troncos
cfd_mx.cfd_mx_prodserv_11121604,11121604,Madera blanda
cfd_mx.cfd_mx_prodserv_11121605,11121605,Ratán
cfd_mx.cfd_mx_prodserv_11121606,11121606,Corcho
cfd_mx.cfd_mx_prodserv_11121607,11121607,Pulpa de madera
cfd_mx.cfd_mx_prodserv_11121608,11121608,Bambú
cfd_mx.cfd_mx_prodserv_11121610,11121610,Maderas duras
cfd_mx.cfd_mx_prodserv_11121612,11121612,Médula de madera
cfd_mx.cfd_mx_prodserv_11121614,11121614,Madera de teca
cfd_mx.cfd_mx_prodserv_11121615,11121615,Madera de álamo
cfd_mx.cfd_mx_prodserv_11121616,11121616,Madera de pino
cfd_mx.cfd_mx_prodserv_11121617,11121617,Madera de roble
cfd_mx.cfd_mx_prodserv_11121618,11121618,Madera de arce
cfd_mx.cfd_mx_prodserv_11121619,11121619,Madera de cerezo
cfd_mx.cfd_mx_prodserv_11121620,11121620,Madera de tornillo
cfd_mx.cfd_mx_prodserv_11121700,11121700,Productos secundarios de la explotación forestal
cfd_mx.cfd_mx_prodserv_11121701,11121701,Aserrín
cfd_mx.cfd_mx_prodserv_11121702,11121702,Astillas de madera
cfd_mx.cfd_mx_prodserv_11121703,11121703,Musgo de turba
cfd_mx.cfd_mx_prodserv_11121705,11121705,Corteza
cfd_mx.cfd_mx_prodserv_11121706,11121706,Composta de madera
cfd_mx.cfd_mx_prodserv_11121707,11121707,Viruta de madera
cfd_mx.cfd_mx_prodserv_11121708,11121708,Harina de madera
cfd_mx.cfd_mx_prodserv_11121709,11121709,Bálsamos
cfd_mx.cfd_mx_prodserv_11121710,11121710,Brea de madera
cfd_mx.cfd_mx_prodserv_11121800,11121800,Fibras de plantas
cfd_mx.cfd_mx_prodserv_11121801,11121801,Cáñamo
cfd_mx.cfd_mx_prodserv_11121802,11121802,Algodón
cfd_mx.cfd_mx_prodserv_11121803,11121803,Lino
cfd_mx.cfd_mx_prodserv_11121804,11121804,Yute
cfd_mx.cfd_mx_prodserv_11121805,11121805,Sisal
cfd_mx.cfd_mx_prodserv_11121806,11121806,Fibra de coco
cfd_mx.cfd_mx_prodserv_11121807,11121807,Fibras de abacá
cfd_mx.cfd_mx_prodserv_11121808,11121808,Ramio
cfd_mx.cfd_mx_prodserv_11121809,11121809,Paja
cfd_mx.cfd_mx_prodserv_11121810,11121810,Mijo común o ixtle o piasava
cfd_mx.cfd_mx_prodserv_11121900,11121900,Productos de perfumería
cfd_mx.cfd_mx_prodserv_11121901,11121901,Raíz de regaliz
cfd_mx.cfd_mx_prodserv_11122000,11122000,Productos de madera diseñados
cfd_mx.cfd_mx_prodserv_11122001,11122001,Triplex
cfd_mx.cfd_mx_prodserv_11122002,11122002,Tablex
cfd_mx.cfd_mx_prodserv_11122003,11122003,Corrugado
cfd_mx.cfd_mx_prodserv_11122004,11122004,Enchapes de madera
cfd_mx.cfd_mx_prodserv_11122005,11122005,Madera laminada engomada
cfd_mx.cfd_mx_prodserv_11122006,11122006,Madera tratada
cfd_mx.cfd_mx_prodserv_11131500,11131500,"Cuero, pieles o materiales textiles de animales"
cfd_mx.cfd_mx_prodserv_11131501,11131501,Plumas
cfd_mx.cfd_mx_prodserv_11131502,11131502,Pieles
cfd_mx.cfd_mx_prodserv_11131503,11131503,Pelo animal
cfd_mx.cfd_mx_prodserv_11131504,11131504,Cueros
cfd_mx.cfd_mx_prodserv_11131505,11131505,Mohair sin procesar
cfd_mx.cfd_mx_prodserv_11131506,11131506,Lana sin procesar
cfd_mx.cfd_mx_prodserv_11131507,11131507,Gamuza
cfd_mx.cfd_mx_prodserv_11131508,11131508,Cuero de grano completo
cfd_mx.cfd_mx_prodserv_11131600,11131600,Otros productos de animales
cfd_mx.cfd_mx_prodserv_11131601,11131601,Marfil
cfd_mx.cfd_mx_prodserv_11131602,11131602,Semen
cfd_mx.cfd_mx_prodserv_11131603,11131603,Excreciones
cfd_mx.cfd_mx_prodserv_11131604,11131604,Huevas de pescado
cfd_mx.cfd_mx_prodserv_11131605,11131605,Huesos
cfd_mx.cfd_mx_prodserv_11131606,11131606,Cuernos de animales
cfd_mx.cfd_mx_prodserv_11131607,11131607,Embriones
cfd_mx.cfd_mx_prodserv_11131608,11131608,Artículos de concha
cfd_mx.cfd_mx_prodserv_11141600,11141600,Desechos no metálicos y chatarra
cfd_mx.cfd_mx_prodserv_11141601,11141601,Desecho o desperdicio textil
cfd_mx.cfd_mx_prodserv_11141602,11141602,Desecho o desperdicio plástico
cfd_mx.cfd_mx_prodserv_11141603,11141603,Desechos de aceite
cfd_mx.cfd_mx_prodserv_11141604,11141604,Desechos de papel
cfd_mx.cfd_mx_prodserv_11141605,11141605,Desecho o desperdicios de vidrio
cfd_mx.cfd_mx_prodserv_11141606,11141606,Desecho o desperdicios de madera
cfd_mx.cfd_mx_prodserv_11141607,11141607,Desecho o desperdicios de caucho
cfd_mx.cfd_mx_prodserv_11141608,11141608,Desecho o desperdicios peligrosos
cfd_mx.cfd_mx_prodserv_11141609,11141609,Composición de cuero
cfd_mx.cfd_mx_prodserv_11141610,11141610,Desecho o desperdicios de cuero
cfd_mx.cfd_mx_prodserv_11141700,11141700,Desperdicios o restos de alimentos y tabaco
cfd_mx.cfd_mx_prodserv_11141701,11141701,Desecho o desperdicios de alimentos
cfd_mx.cfd_mx_prodserv_11141702,11141702,Desecho o desperdicios de tabaco
cfd_mx.cfd_mx_prodserv_11151500,11151500,Fibras
cfd_mx.cfd_mx_prodserv_11151501,11151501,Fibras de acetato
cfd_mx.cfd_mx_prodserv_11151502,11151502,Fibras de nylon
cfd_mx.cfd_mx_prodserv_11151503,11151503,Fibras de poliéster
cfd_mx.cfd_mx_prodserv_11151504,11151504,Fibras de acrílico
cfd_mx.cfd_mx_prodserv_11151505,11151505,Fibras de viscosas
cfd_mx.cfd_mx_prodserv_11151506,11151506,Fibras de rayón
cfd_mx.cfd_mx_prodserv_11151507,11151507,Fibras de algodón
cfd_mx.cfd_mx_prodserv_11151508,11151508,Fibras de lana
cfd_mx.cfd_mx_prodserv_11151509,11151509,Fibras de seda
cfd_mx.cfd_mx_prodserv_11151510,11151510,Fibras vegetales
cfd_mx.cfd_mx_prodserv_11151511,11151511,Fibras de polipropileno
cfd_mx.cfd_mx_prodserv_11151512,11151512,Fibras de vidrio
cfd_mx.cfd_mx_prodserv_11151513,11151513,Fibras cerámicas
cfd_mx.cfd_mx_prodserv_11151514,11151514,Fibras de polímero de aramida
cfd_mx.cfd_mx_prodserv_11151515,11151515,Fibras de asbesto
cfd_mx.cfd_mx_prodserv_11151516,11151516,Fibras de poliuretano o spándex
cfd_mx.cfd_mx_prodserv_11151517,11151517,Fibras de alcohol polivinilo
cfd_mx.cfd_mx_prodserv_11151518,11151518,Fibras de polietileno
cfd_mx.cfd_mx_prodserv_11151519,11151519,Fibras de lana de roca o lana mineral
cfd_mx.cfd_mx_prodserv_11151600,11151600,Hebras
cfd_mx.cfd_mx_prodserv_11151601,11151601,Hebra de algodón
cfd_mx.cfd_mx_prodserv_11151602,11151602,Hebra de seda
cfd_mx.cfd_mx_prodserv_11151603,11151603,Hebra de poliéster
cfd_mx.cfd_mx_prodserv_11151604,11151604,Hebra de poliamida
cfd_mx.cfd_mx_prodserv_11151605,11151605,Hebra de bismaleimida
cfd_mx.cfd_mx_prodserv_11151606,11151606,Hebra de fibra de vidrio
cfd_mx.cfd_mx_prodserv_11151607,11151607,Hebra de grafito
cfd_mx.cfd_mx_prodserv_11151608,11151608,Hebra de nylon
cfd_mx.cfd_mx_prodserv_11151609,11151609,Hebra de resina impregnada
cfd_mx.cfd_mx_prodserv_11151610,11151610,Hebra de caucho o látex
cfd_mx.cfd_mx_prodserv_11151611,11151611,Hebra de spandex
cfd_mx.cfd_mx_prodserv_11151612,11151612,Hebra de asbesto
cfd_mx.cfd_mx_prodserv_11151700,11151700,Hilos
cfd_mx.cfd_mx_prodserv_11151701,11151701,Hilado de lana
cfd_mx.cfd_mx_prodserv_11151702,11151702,Hilado de algodón
cfd_mx.cfd_mx_prodserv_11151703,11151703,Hilado de poliéster
cfd_mx.cfd_mx_prodserv_11151704,11151704,Hilado de acrílico
cfd_mx.cfd_mx_prodserv_11151705,11151705,Hilado de seda
cfd_mx.cfd_mx_prodserv_11151706,11151706,Hilado de ramie
cfd_mx.cfd_mx_prodserv_11151708,11151708,Hilado de pelo animal
cfd_mx.cfd_mx_prodserv_11151709,11151709,Hilado de sintético
cfd_mx.cfd_mx_prodserv_11151710,11151710,Hilado de yute
cfd_mx.cfd_mx_prodserv_11151711,11151711,Hilado de fibra de coco
cfd_mx.cfd_mx_prodserv_11151712,11151712,Hilado de papel
cfd_mx.cfd_mx_prodserv_11151713,11151713,Hilado de cáñamo
cfd_mx.cfd_mx_prodserv_11151714,11151714,Hilado de vidrio
cfd_mx.cfd_mx_prodserv_11151715,11151715,Hilado de lino
cfd_mx.cfd_mx_prodserv_11151716,11151716,Hilado mezclado
cfd_mx.cfd_mx_prodserv_11161500,11161500,Tejidos de seda
cfd_mx.cfd_mx_prodserv_11161501,11161501,Textiles de seda de tejido simple
cfd_mx.cfd_mx_prodserv_11161502,11161502,Textiles de seda de tejido  jacquard
cfd_mx.cfd_mx_prodserv_11161503,11161503,Textiles de lana
cfd_mx.cfd_mx_prodserv_11161504,11161504,Textiles de tejido de pana
cfd_mx.cfd_mx_prodserv_11161600,11161600,Tejidos de lana
cfd_mx.cfd_mx_prodserv_11161601,11161601,Tejidos de lana en tafetán
cfd_mx.cfd_mx_prodserv_11161602,11161602,Tejidos de lana urdidos a la jacquard
cfd_mx.cfd_mx_prodserv_11161603,11161603,Tejidos de lana de punto
cfd_mx.cfd_mx_prodserv_11161604,11161604,Tejidos de lana de ligamento de sarga
cfd_mx.cfd_mx_prodserv_11161700,11161700,Tejidos de algodón
cfd_mx.cfd_mx_prodserv_11161701,11161701,Textiles de algodón de tejido simple
cfd_mx.cfd_mx_prodserv_11161702,11161702,Textiles de algodón de tejido de pana
cfd_mx.cfd_mx_prodserv_11161703,11161703,Tela de algodón oxford
cfd_mx.cfd_mx_prodserv_11161704,11161704,Textiles de algodón tejido
cfd_mx.cfd_mx_prodserv_11161705,11161705,Textiles de terciopelo de algodón
cfd_mx.cfd_mx_prodserv_11161800,11161800,Tejidos sintéticos
cfd_mx.cfd_mx_prodserv_11161801,11161801,Textil sintético de tejido sintético
cfd_mx.cfd_mx_prodserv_11161802,11161802,Textil sintético de tejido jacquard
cfd_mx.cfd_mx_prodserv_11161803,11161803,Textil sintético de tejido dobby
cfd_mx.cfd_mx_prodserv_11161804,11161804,Textil sintético tejido
cfd_mx.cfd_mx_prodserv_11161805,11161805,Textil sintético de terciopelo
cfd_mx.cfd_mx_prodserv_11161806,11161806,Textil sintético de tejido de pana
cfd_mx.cfd_mx_prodserv_11161807,11161807,Textil sintético de felpa
cfd_mx.cfd_mx_prodserv_11162000,11162000,Tejidos de materiales vegetales no de algodón
cfd_mx.cfd_mx_prodserv_11162001,11162001,Textil de fibra vegetal tejida distinta de algodón simple
cfd_mx.cfd_mx_prodserv_11162002,11162002,Textil de fibra vegetal tejida distinta de algodón
cfd_mx.cfd_mx_prodserv_11162003,11162003,Tela de arpillera o cáñamo o yute
cfd_mx.cfd_mx_prodserv_11162100,11162100,Tejidos o telas especiales
cfd_mx.cfd_mx_prodserv_11162101,11162101,Tela o textil de queso
cfd_mx.cfd_mx_prodserv_11162102,11162102,Tela o textil de bismaleimida
cfd_mx.cfd_mx_prodserv_11162104,11162104,Tela o textil de grafito
cfd_mx.cfd_mx_prodserv_11162105,11162105,Tela o textil de vidrio
cfd_mx.cfd_mx_prodserv_11162107,11162107,Tela de resina impregnada
cfd_mx.cfd_mx_prodserv_11162108,11162108,Tela malla de alambre
cfd_mx.cfd_mx_prodserv_11162109,11162109,Encaje
cfd_mx.cfd_mx_prodserv_11162110,11162110,Malla red
cfd_mx.cfd_mx_prodserv_11162111,11162111,Malla
cfd_mx.cfd_mx_prodserv_11162112,11162112,Telas revestidas
cfd_mx.cfd_mx_prodserv_11162113,11162113,Telas para tapicería
cfd_mx.cfd_mx_prodserv_11162114,11162114,Telas o cintas de velcro
cfd_mx.cfd_mx_prodserv_11162115,11162115,Trenza elástica
cfd_mx.cfd_mx_prodserv_11162116,11162116,Tela de fique o estopa
cfd_mx.cfd_mx_prodserv_11162117,11162117,Tela de caucho
cfd_mx.cfd_mx_prodserv_11162118,11162118,Tela de hilado de papel
cfd_mx.cfd_mx_prodserv_11162119,11162119,Tela de calcado
cfd_mx.cfd_mx_prodserv_11162120,11162120,Tela de cernido
cfd_mx.cfd_mx_prodserv_11162121,11162121,Artículos de pasamanería y ornamentales
cfd_mx.cfd_mx_prodserv_11162122,11162122,Tela de sujeción
cfd_mx.cfd_mx_prodserv_11162123,11162123,Tela de cinta
cfd_mx.cfd_mx_prodserv_11162124,11162124,Tela de fieltro
cfd_mx.cfd_mx_prodserv_11162125,11162125,Tela de correas
cfd_mx.cfd_mx_prodserv_11162126,11162126,Tela acolchada
cfd_mx.cfd_mx_prodserv_11162127,11162127,Tela de camuflaje
cfd_mx.cfd_mx_prodserv_11162128,11162128,Tela de paracaídas
cfd_mx.cfd_mx_prodserv_11162129,11162129,Tela marquisette
cfd_mx.cfd_mx_prodserv_11162130,11162130,Tela dosel
cfd_mx.cfd_mx_prodserv_11162131,11162131,Tela para ribeteado
cfd_mx.cfd_mx_prodserv_11162132,11162132,Tela de damasco
cfd_mx.cfd_mx_prodserv_11162133,11162133,Tela de satín
cfd_mx.cfd_mx_prodserv_11162200,11162200,Telas no tejidas
cfd_mx.cfd_mx_prodserv_11162201,11162201,Telas no tejidas ligadas térmicamente
cfd_mx.cfd_mx_prodserv_11162202,11162202,Telas no tejidas hidroentrelazadas
cfd_mx.cfd_mx_prodserv_11162300,11162300,Cueros
cfd_mx.cfd_mx_prodserv_11162301,11162301,Cuero de gamuza
cfd_mx.cfd_mx_prodserv_11162302,11162302,Cuero de cabra
cfd_mx.cfd_mx_prodserv_11162303,11162303,Cuero de oveja
cfd_mx.cfd_mx_prodserv_11162304,11162304,Cuero acharolado
cfd_mx.cfd_mx_prodserv_11162305,11162305,Cuero de vaca
cfd_mx.cfd_mx_prodserv_11162306,11162306,Cuero de cerdo
cfd_mx.cfd_mx_prodserv_11162307,11162307,Cuero sintético o de imitación
cfd_mx.cfd_mx_prodserv_11162308,11162308,Cuero de búfalo
cfd_mx.cfd_mx_prodserv_11162309,11162309,Cuero de reptil
cfd_mx.cfd_mx_prodserv_11162310,11162310,Cuero de caballo
cfd_mx.cfd_mx_prodserv_11162311,11162311,Cuero de becerro
cfd_mx.cfd_mx_prodserv_11162400,11162400,Guata
cfd_mx.cfd_mx_prodserv_11162401,11162401,Guata de algodón
cfd_mx.cfd_mx_prodserv_11162402,11162402,Guata sintética
cfd_mx.cfd_mx_prodserv_11171500,11171500,Aceros básicos
cfd_mx.cfd_mx_prodserv_11171501,11171501,Acero e24-2 o a37-2
cfd_mx.cfd_mx_prodserv_11171600,11171600,Aleaciones de acero inoxidable
cfd_mx.cfd_mx_prodserv_11171601,11171601,Aleación de acero inoxidable 304
cfd_mx.cfd_mx_prodserv_11171602,11171602,Aleación de acero inoxidable 304i
cfd_mx.cfd_mx_prodserv_11171603,11171603,Aleación de acero inoxidable 316
cfd_mx.cfd_mx_prodserv_11171604,11171604,Aleación de ferroníquel
cfd_mx.cfd_mx_prodserv_11171700,11171700,Aceros rápidos
cfd_mx.cfd_mx_prodserv_11171701,11171701,Acero de alta velocidad z90wdcv6542 o m2
cfd_mx.cfd_mx_prodserv_11171702,11171702,Acero de alta velocidad z90wdkcv65542 or m35
cfd_mx.cfd_mx_prodserv_11171800,11171800,Superaleaciones de níquel
cfd_mx.cfd_mx_prodserv_11171801,11171801,Súper aleación inconel 600
cfd_mx.cfd_mx_prodserv_11171900,11171900,Superaleaciones de titanio
cfd_mx.cfd_mx_prodserv_11171901,11171901,Súper aleación ta6v
cfd_mx.cfd_mx_prodserv_11172000,11172000,Aleaciones de aluminio
cfd_mx.cfd_mx_prodserv_11172001,11172001,Aleación de aluminio 7178
cfd_mx.cfd_mx_prodserv_11172002,11172002,Aluminio refundido
cfd_mx.cfd_mx_prodserv_11172003,11172003,Aleación de hierro y aluminio
cfd_mx.cfd_mx_prodserv_11172100,11172100,Superaleaciones de cobalto
cfd_mx.cfd_mx_prodserv_11172101,11172101,Aleación pigmalión ú 846
cfd_mx.cfd_mx_prodserv_11172200,11172200,Aleaciones con base de magnesio
cfd_mx.cfd_mx_prodserv_11172201,11172201,Aleación de aluminio y manganeso
cfd_mx.cfd_mx_prodserv_11172300,11172300,Aleaciones con base de manganeso
cfd_mx.cfd_mx_prodserv_11172301,11172301,Aleación de ferro manganeso
cfd_mx.cfd_mx_prodserv_11172302,11172302,Aleación de ferro manganeso carbono medio
cfd_mx.cfd_mx_prodserv_11172303,11172303,Aleación de silicona manganeso
cfd_mx.cfd_mx_prodserv_11172304,11172304,Aleación de ferro manganeso carbono bajo
cfd_mx.cfd_mx_prodserv_11181500,11181500,Óxidos metálicos no férreos
cfd_mx.cfd_mx_prodserv_11181501,11181501,Óxido de molibdeno
cfd_mx.cfd_mx_prodserv_11181502,11181502,Óxido de titanio
cfd_mx.cfd_mx_prodserv_11181503,11181503,Óxido de indio
cfd_mx.cfd_mx_prodserv_11181504,11181504,Óxido de estaño
cfd_mx.cfd_mx_prodserv_11181505,11181505,Arcilla de sellado
cfd_mx.cfd_mx_prodserv_11181506,11181506,Óxido de vanadio
cfd_mx.cfd_mx_prodserv_11181507,11181507,Óxido de níquel
cfd_mx.cfd_mx_prodserv_11181508,11181508,Óxido de manganeso
cfd_mx.cfd_mx_prodserv_11191500,11191500,Cuerpos sólidos de metal
cfd_mx.cfd_mx_prodserv_11191501,11191501,Sólidos de níquel
cfd_mx.cfd_mx_prodserv_11191502,11191502,Sólidos de acero básico
cfd_mx.cfd_mx_prodserv_11191503,11191503,Sólidos de aleación ferrosa
cfd_mx.cfd_mx_prodserv_11191504,11191504,Sólidos de aleación no ferrosa
cfd_mx.cfd_mx_prodserv_11191505,11191505,Sólidos de súper aleación
cfd_mx.cfd_mx_prodserv_11191600,11191600,Chatarra
cfd_mx.cfd_mx_prodserv_11191601,11191601,Chatarra de níquel
cfd_mx.cfd_mx_prodserv_11191602,11191602,Chatarra de acero básico
cfd_mx.cfd_mx_prodserv_11191603,11191603,Chatarra de aleación ferrosa
cfd_mx.cfd_mx_prodserv_11191604,11191604,Chatarra de aleación no ferrosa
cfd_mx.cfd_mx_prodserv_11191605,11191605,Chatarra de súper aleación
cfd_mx.cfd_mx_prodserv_11191606,11191606,Destrozos automovilísticos para chatarra o desecho
cfd_mx.cfd_mx_prodserv_11191607,11191607,Chatarra de cobre
cfd_mx.cfd_mx_prodserv_11191608,11191608,Chatarra de plomo
cfd_mx.cfd_mx_prodserv_11191609,11191609,Chatarra de zinc
cfd_mx.cfd_mx_prodserv_11191610,11191610,Chatarra de aluminio
cfd_mx.cfd_mx_prodserv_11191611,11191611,Chatarra de estaño
cfd_mx.cfd_mx_prodserv_11191700,11191700,Virutas
cfd_mx.cfd_mx_prodserv_11191701,11191701,Torneados (virutas) de níquel
cfd_mx.cfd_mx_prodserv_11191702,11191702,Torneados (virutas) de bronce
cfd_mx.cfd_mx_prodserv_11191800,11191800,Subproductos del metal
cfd_mx.cfd_mx_prodserv_11191801,11191801,Escoria de manganeso
cfd_mx.cfd_mx_prodserv_11191802,11191802,Sulfuro de cobre
cfd_mx.cfd_mx_prodserv_11191803,11191803,Sulfuro de níquel
cfd_mx.cfd_mx_prodserv_12131500,12131500,Explosivos
cfd_mx.cfd_mx_prodserv_12131501,12131501,Dinamita
cfd_mx.cfd_mx_prodserv_12131502,12131502,Cartuchos explosivos
cfd_mx.cfd_mx_prodserv_12131503,12131503,Explosivos propelentes
cfd_mx.cfd_mx_prodserv_12131504,12131504,Cargas explosivas
cfd_mx.cfd_mx_prodserv_12131505,12131505,Explosivos plásticos
cfd_mx.cfd_mx_prodserv_12131506,12131506,Explosivos aluminizados
cfd_mx.cfd_mx_prodserv_12131507,12131507,Explosivos de nitrato de amonio
cfd_mx.cfd_mx_prodserv_12131508,12131508,Explosivos de polvo de nitroglicerina
cfd_mx.cfd_mx_prodserv_12131509,12131509,Nitrato de amonio y fuel oil - anfo
cfd_mx.cfd_mx_prodserv_12131600,12131600,Pirotecnia
cfd_mx.cfd_mx_prodserv_12131601,12131601,Fuegos artificiales
cfd_mx.cfd_mx_prodserv_12131602,12131602,Señales de niebla
cfd_mx.cfd_mx_prodserv_12131603,12131603,Cohetes de lluvia
cfd_mx.cfd_mx_prodserv_12131604,12131604,Antorchas
cfd_mx.cfd_mx_prodserv_12131605,12131605,Materiales pirotécnicos para el teatro o la televisión
cfd_mx.cfd_mx_prodserv_12131700,12131700,Encendedores
cfd_mx.cfd_mx_prodserv_12131701,12131701,Estopines
cfd_mx.cfd_mx_prodserv_12131702,12131702,Detonadores
cfd_mx.cfd_mx_prodserv_12131703,12131703,Mechas explosivas
cfd_mx.cfd_mx_prodserv_12131704,12131704,Iniciadores explosivos
cfd_mx.cfd_mx_prodserv_12131705,12131705,Fulminantes explosivos
cfd_mx.cfd_mx_prodserv_12131706,12131706,Fósforos
cfd_mx.cfd_mx_prodserv_12131707,12131707,Encendedores
cfd_mx.cfd_mx_prodserv_12131708,12131708,Caja detonadora
cfd_mx.cfd_mx_prodserv_12131709,12131709,Apisonadores de explosivos
cfd_mx.cfd_mx_prodserv_12131800,12131800,Propulsores
cfd_mx.cfd_mx_prodserv_12131801,12131801,Propelente en polvo
cfd_mx.cfd_mx_prodserv_12131802,12131802,Propelente sólido
cfd_mx.cfd_mx_prodserv_12131803,12131803,Propelente de pistola
cfd_mx.cfd_mx_prodserv_12131804,12131804,Propelente de alta energía
cfd_mx.cfd_mx_prodserv_12131805,12131805,Propelente en gel
cfd_mx.cfd_mx_prodserv_12131806,12131806,Propelente híbridos
cfd_mx.cfd_mx_prodserv_12141500,12141500,Metales de tierra
cfd_mx.cfd_mx_prodserv_12141501,12141501,Berilio be
cfd_mx.cfd_mx_prodserv_12141502,12141502,Magnesio mg
cfd_mx.cfd_mx_prodserv_12141503,12141503,Calcio ca
cfd_mx.cfd_mx_prodserv_12141504,12141504,Estroncio sr
cfd_mx.cfd_mx_prodserv_12141505,12141505,Bario ba
cfd_mx.cfd_mx_prodserv_12141506,12141506,Radio ra
cfd_mx.cfd_mx_prodserv_12141600,12141600,Metales de tierra rara
cfd_mx.cfd_mx_prodserv_12141601,12141601,Cerio ce
cfd_mx.cfd_mx_prodserv_12141602,12141602,Disprosio dy
cfd_mx.cfd_mx_prodserv_12141603,12141603,Erbio er
cfd_mx.cfd_mx_prodserv_12141604,12141604,Europio eu
cfd_mx.cfd_mx_prodserv_12141605,12141605,Gadolinio gd
cfd_mx.cfd_mx_prodserv_12141606,12141606,Holmio ho
cfd_mx.cfd_mx_prodserv_12141607,12141607,Lantano la
cfd_mx.cfd_mx_prodserv_12141608,12141608,Lutecio lu
cfd_mx.cfd_mx_prodserv_12141609,12141609,Neodimio nd
cfd_mx.cfd_mx_prodserv_12141610,12141610,Praseodimio pr
cfd_mx.cfd_mx_prodserv_12141611,12141611,Promecio pm
